protein	logFC_mixed	logFC_naive	se_mixed	se_naive	pval_mixed	pval_naive	adjP_mixed	adjP_naive	df_mixed	df_naive
WP_003038816	-1.62332350271284	-1.61223271755037	0.123795881855313	0.135642443672431	1.29842079120902e-10	2.11943407806682e-09	4.82579727399353e-08	1.82923464276229e-07	17.8895652270646	16.1511308791683
WP_003038817	-0.606052926320145	-0.681795536114427	0.282717258551841	0.138037371505293	0.0552037102555553	0.000273426074606497	0.171933343393699	0.00177331824108954	11.0218265104853	12.9535963785955
WP_003038819	0.0684212054305089	0.0581141288187568	0.0867540701024042	0.0702750045616253	0.442231461415941	0.420436864490187	0.664539190672202	0.580948475317721	15.4527819041732	15.9855755958102
WP_003038821	NA	0.139666346538272	NA	0.294822368390498	NA	0.656409509899402	NA	0.79192631194315	NA	4.81031044465348
WP_003038824	-0.170960328390575	-0.170960077186983	0.140251275999663	0.150319705284641	0.238690364125457	0.272188973153943	0.460962786220753	0.425935882676044	17.8895652270646	15.9668484475833
WP_003038832	-0.406901848282768	NA	0.125823737045246	NA	0.0331681713168835	NA	0.121254134486312	NA	3.8895652270646	NA
WP_003038844	-0.0248689195785402	-0.0230165374993878	0.0612151922447354	0.0566336729492933	0.689762759711431	0.689390737562117	0.852644653080095	0.810792880025886	16.5432584773725	17.4176174990718
WP_003038864	0.357357045738103	0.368957812859336	0.226223950357345	0.133533117990739	0.136161580059039	0.0127912430517495	0.312579019041606	0.0417202753025086	14.2230004270183	18.042405711574
WP_003038879	-0.0216835202958197	-0.0313273423004079	0.179405254403862	0.161461356195274	0.90545015623779	0.848666748141229	0.95737006694987	0.907725539956587	14.5711273129295	15.5653549076687
WP_003038884	-0.0725466469253564	-0.0725051767462649	0.093203990342579	0.0956874780268374	0.44713323221803	0.459056738636597	0.668302351103355	0.619064496094064	16.8725273538316	16.8879188857276
WP_003038889	0.452900059446791	0.452899972911179	0.090116610063729	0.100205354858517	0.00023827541585652	0.000738544202269493	0.00326558003049829	0.00404217851193352	12.8895652270646	11.7586034970123
WP_003038904	-0.306823339976588	-0.274292864874087	0.21322561607949	0.154605889057439	0.178117386159814	0.0990102480780611	0.38119171894087	0.202718062670775	10.9538861747889	13.2485278172347
WP_003038915	-0.385601629728714	-0.389041265794411	0.0827797875747544	0.0749199436125178	0.000240159248879695	6.48729886697306e-05	0.00326558003049829	0.000622115327243058	16.5734879347252	17.6765939142214
WP_003038923	-0.0546369004664611	0.00269316737657451	0.261060280573066	0.192952703174838	0.837019220945243	0.989025485332592	0.933276431353946	0.993452636117429	15.1064785864407	17.0823227557465
WP_003038926	0.0561371507012039	0.0580039429869592	0.121287412446253	0.134389464006779	0.650168444726294	0.673559412176423	0.82702297303659	0.80056531828596	14.8895652270646	12.1900967296062
WP_003038931	0.083130312318043	0.0979289067217437	0.133013702503447	0.079800318510523	0.541746096862851	0.235852759656796	0.755683866464117	0.382159504406254	14.4276424614196	17.6743677902889
WP_003038932	-0.380578510972094	-0.319541306883238	0.236457242129341	0.154528215638379	0.128263473511358	0.0538497429716857	0.301716820601612	0.125612082358069	15.0601211365571	17.4067609899916
WP_003038934	-0.199461226171653	-0.189164416714877	0.0933802256086725	0.0819017373346693	0.0479491903760782	0.0332924988725185	0.160550592400382	0.0858716867470478	16.5361348947978	17.5668034794204
WP_003038937	0.182333654949097	0.185358100890475	0.104871194782536	0.0578245259221209	0.10351710744637	0.00485800812073194	0.265336953569431	0.0191925532093705	14.3364966906427	18.171041979567
WP_003038938	-0.57295485391651	-0.582555377104479	0.095563710384282	0.0930534733658439	1.52710287120212e-05	7.4349988184939e-06	0.000425679925347591	0.000114741584735074	16.7830623360575	17.5602030834176
WP_003038939	-0.479028473428325	-0.479033611353041	0.963332724691071	0.955589791687058	0.63107074470756	0.628124830214757	0.819453808137934	0.76751143632219	8.8895652270646	9.05343094270454
WP_003038940	-0.325054450600819	-0.326947174690817	0.048951400918095	0.044278139940387	5.67173771524851e-06	1.0015405279586e-06	0.000234221761203781	2.55392834629442e-05	16.0037047335274	17.1789453356972
WP_003038941	0.00662342538740468	0.0149427565060723	0.144443728641679	0.0854723681419663	0.964054415877858	0.863169631785987	0.976677083232751	0.919730604809	14.4346245456158	17.9860337595404
WP_003038948	-0.146845448612534	-0.160511734162309	0.12173616464203	0.0711394120645918	0.247036967011815	0.036937918672788	0.467933930210891	0.093897051077123	14.4953994798974	17.7196776828272
WP_003038949	0.0643794650147628	0.0652060834844435	0.0765634968369562	0.0820818578304912	0.413724596602829	0.43986110710252	0.638923719130408	0.597897075021171	14.8895652270646	14.3957788586677
WP_003038954	-0.413954802999814	-0.421156699687871	0.110489447015603	0.0952335747294008	0.00171974787110216	0.000395403196240851	0.0144174351599918	0.00238517411925933	16.2487297987028	16.557520076991
WP_003038958	0.451980646129793	0.4453002195975	0.200306630413132	0.128673130073447	0.0410935506017554	0.00306799387717556	0.142657758647063	0.0133422059309728	13.5839177061116	16.6365002168873
WP_003038961	-0.212243132471325	-0.212675698369565	0.0445754497226873	0.0438663514412468	0.000209858366074274	0.000148914120189937	0.00292989268199223	0.00110650094604708	16.0729166376681	17.0746421388851
WP_003038964	-0.340458079050902	-0.342358003624087	0.128938064352125	0.0680002616559639	0.0191965951983572	9.04096760816008e-05	0.0841625206283665	0.000811517252508449	14.2111426111214	17.7053632107178
WP_003038972	0.0759485134380964	0.105944427226616	0.10680845779184	0.052417654428385	0.488482096369203	0.059650795613134	0.707409403518761	0.136032911947025	14.2931016760866	16.642417690108
WP_003038974	-0.376839571271245	-0.376840629019662	0.449415147865169	0.470413104122768	0.413454082480607	0.43522450760596	0.638923719130408	0.593343739409341	16.8895652270646	15.4571265956402
WP_003038976	-1.29391642129977	-1.29391622587682	0.173464255438351	0.179019462271269	6.79873106055666e-07	1.38574425427114e-06	4.69722238654045e-05	3.10961010658443e-05	17.8895652270646	17.0557694029235
WP_003038978	-0.41434886616546	-0.403976918717228	0.177361415975914	0.126570460249562	0.0335194003630283	0.00508731692628174	0.122137684329335	0.0197002566512487	15.2526394729778	17.8757609467317
WP_003038988	-0.105530870295396	-0.0980620067508117	0.120425121538157	0.0925085489720037	0.394242994068183	0.303129104050191	0.617388958407337	0.459123913139835	15.4907742212776	18.0242999142776
WP_003038998	-0.0862144534750097	-0.073182959162262	0.277337044882151	0.162207548838175	0.760742363450378	0.657500232271405	0.891932424024366	0.792068371058144	13.2420243316752	17.2129581007761
WP_003039000	0.000394989060369579	-0.000426337561550653	0.112499053078931	0.0578633571510993	0.997247259509556	0.994209457895483	0.997829776277013	0.99598483192744	14.2555293101267	16.5240721563413
WP_003039002	0.0492379697646272	0.053155042907473	0.0696292295762474	0.0580151406141311	0.489804621501283	0.372224664568355	0.707409403518761	0.533379404400631	15.7549698853238	17.1879981023084
WP_003039004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003039007	0.454471188658668	0.450116059525844	0.201136718220642	0.105647727160745	0.0401566103685603	0.000478774227900801	0.140706441071147	0.00276899321497267	14.1355028110654	17.8444420578262
WP_003039016	0.489759261899335	0.489759261899328	0.174233433008001	0.178286050680902	0.0265440576270206	0.0277745915796927	0.104611629427792	0.0752731684840946	6.8895652270646	7.21934450438662
WP_003039019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003039021	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.21934450438662
WP_003039029	-0.0324979246854338	0.0396364578871694	0.193893343779267	0.119831651478378	0.870701555216626	0.747866713227994	0.944413702347225	0.853617957519643	8.75083519083757	9.68149286764192
WP_003039032	-0.336318689879353	-0.322027469539266	0.116658219278758	0.0885131530661026	0.0110884013604312	0.00206176924948675	0.0575049651947945	0.00988591922189803	15.5005849323884	16.8295626747022
WP_003039034	-0.00128684262758312	-0.0251899943397749	0.230387732219516	0.112689274865573	0.995621956317083	0.825662008975996	0.997829776277013	0.898715859678015	14.0455058065082	17.8179184995371
WP_003039049	0.250752806909606	0.240495657967535	0.250456013900335	0.132879598070958	0.333613194135543	0.0875007116721757	0.559654641039703	0.185237355653172	14.0976217561822	17.522341957716
WP_003039053	0.163740674432642	0.142100228911515	0.089160122255135	0.063769464730263	0.0862333260834352	0.0403657052868647	0.23566215338978	0.0999786342866715	14.9630448298938	16.1942613858242
WP_003039061	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.85935641005617
WP_003039065	-0.130966908869298	-0.114794866158138	0.126418989436722	0.0871411044543776	0.316511894634557	0.204423168542351	0.541200904578588	0.342844237824391	15.1081765644497	17.8069379264418
WP_003039068	0.899773743936019	0.896992368349188	0.222207938146902	0.193377096608711	0.000947434038155228	0.000240729204588498	0.00926656975914982	0.00162709739486924	15.8446590851654	16.8340153314562
WP_003039076	0.0425538162245956	0.0425543384014406	0.0523318067599521	0.0568989008620375	0.426820057202402	0.464395826769365	0.652946549532844	0.623268083295726	17.8895652270646	17.6093699055513
WP_003039079	-0.109547035735937	-0.106298804186844	0.0689150011076857	0.0474649616776122	0.132847913907142	0.0387468076645294	0.307314157689759	0.097257087694859	14.9485238830642	17.0389301650306
WP_003039085	-0.231386938108472	-0.230928883104517	0.0883876154374425	0.051453889109483	0.0198528359085476	0.000281987173301	0.0861319534553721	0.0018183310830099	14.4524510853357	18.06756518024
WP_003039109	-1.50139305344375	-1.50222038921434	1.33665635980476	0.434916324607889	0.294334166566441	0.00542601161410737	0.520924755113622	0.020920910759548	7.8929626590265	10.9479432027783
WP_003039112	-0.83857465182126	-0.793311225192881	0.198273644759081	0.141268225426676	0.00715703274804609	0.00045478163211149	0.0413476244252404	0.00267154445669682	5.33320427572612	8.21934450438662
WP_003039119	0.0274622757112265	0.0274622589201073	0.12448104845628	0.129828848879599	0.827891111621955	0.834999906535678	0.930518549658098	0.902572153307351	17.8895652270646	16.94255672214
WP_003039122	-0.460095997534849	-0.387500357373133	0.224603930890928	0.151414654765825	0.0639998380651027	0.0218262399297874	0.195506354637231	0.0620340569169164	11.5225355836114	14.9650601868934
WP_003039126	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.08095546661852
WP_003039129	0.0210893602705311	0.0210893602705295	0.0464579992128159	0.0500234849490768	0.655358159274594	0.678257206839788	0.82702297303659	0.803595127850309	17.7890708150569	18.2193445043866
WP_003039133	-0.108791166379873	-0.108791161180544	0.0575929204866438	0.0613729592949941	0.0752185278569618	0.0933549895302469	0.215600664679981	0.195054559130236	17.8895652270646	17.852172451903
WP_003039136	-0.180925278797721	-0.180925409948692	0.033210031246239	0.0409383262844896	3.63538777253378e-05	0.000384223447666156	0.000779511031995225	0.00234292776239906	17.8895652270646	16.8185201463419
WP_003039149	0.00501458133617076	-0.00478093592206664	0.134040217820604	0.144783265821862	0.970571596172129	0.974056026049688	0.979910431486094	0.987538344703005	17.8895652270646	16.4046462755461
WP_003039159	-0.472983230037864	-0.466071676425923	0.123152430440454	0.114567521708877	0.00133646843625749	0.000798458393227343	0.0120174379550573	0.00426604912952895	16.7874232808905	17.0189763696693
WP_003039164	-1.15459604413644	-0.82394590733336	0.783731703216654	0.433817257312491	0.173419292600078	0.0830162400756304	0.373459098492636	0.17809602555422	9.3869099812374	11.4431149280048
WP_003039170	-0.185818636402354	-0.185818181500244	0.0337524379045104	0.0396329979585885	3.22150507092269e-05	0.000183714497739509	0.000704309441976235	0.00130460548394765	17.8895652270646	17.9725903605308
WP_003039175	-0.322856854154236	-0.321286079083511	0.0635340496500884	0.0673518745493567	8.39552267444643e-05	0.000187281783471764	0.00139716534059817	0.00131542952198236	17.5505028390347	16.6641556370832
WP_003039180	NA	-0.597399139788159	NA	0.187274563862012	NA	0.0308089309086558	NA	0.0809546147061167	NA	4.21934450438662
WP_003039190	0.023893960069193	0.0285221983784157	0.144592046941323	0.116554585876445	0.870988620396892	0.80963583151139	0.944413702347225	0.888856558665147	14.7596670440779	16.8470538648982
WP_003039194	0.0045398216015533	-0.000414111488263838	0.0792778594029656	0.0799255289245598	0.954990190607696	0.995928751697054	0.972723511307129	0.99681718055673	17.3101964957883	16.3359465087996
WP_003039201	-0.423978640286283	-0.423978620145378	0.103592107600893	0.105280007646709	0.000690796921490553	0.000788515801218097	0.00719849128469127	0.00426604912952895	17.8895652270646	18.026668245127
WP_003039205	-0.211829797512878	-0.222844777436629	0.101451869848058	0.0584454108344928	0.0549086976588888	0.00135920638596599	0.171933343393699	0.0068386976011383	14.4837493312965	17.2587557075296
WP_003039209	-0.029828606280875	0.0698705729119104	0.225032492081918	0.194464206476338	0.899840822103264	0.728428283267835	0.95621994348468	0.840840055377069	4.87812952275961	8.21934450438662
WP_003039212	-0.160469435080897	-0.168436432081142	0.0812473296593839	0.0631499490728665	0.0661814136701202	0.0157326503943705	0.199511163556188	0.0487625241505075	15.6409846953009	17.9466183286082
WP_003039215	0.0927921752427059	0.0541146281107804	0.171761502300194	0.0977308507099646	0.597823130984392	0.589107898622119	0.797386235773512	0.740178121225104	13.5148161389888	13.09372653566
WP_003039222	0.010266202911001	0.0104507969108865	0.108791455115306	0.0745353651025063	0.926068307210508	0.890118350450779	0.965355209770777	0.937758487517159	14.9905320010749	17.2272588204373
WP_003039225	-0.0925870832794885	-0.0869416811954218	0.104825199204265	0.0509468056136514	0.39183344107625	0.104898601378357	0.61534406591552	0.210925144707019	14.175468997868	18.2193445043866
WP_003039232	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.21934450438662
WP_003039242	-0.0135466189720079	-0.0101186208030631	0.0933708148448193	0.0495371686814973	0.886670229145285	0.840422783720473	0.949745514767875	0.904946605887112	14.2954961628565	18.1340648895842
WP_003039245	0.1175337785134	0.116794707917766	0.0690864063324562	0.0704900588467448	0.106388472883504	0.114767158370083	0.269598061966153	0.224727315342467	17.7066214800018	18.1055425010765
WP_003039248	-0.371850413342196	-0.366366625999948	0.0784727147345456	0.0596627774332208	0.000252801134632277	8.67820452745393e-06	0.00335563410851177	0.000126453837400043	15.2446415890619	17.8965004705019
WP_003039251	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.94331515674693
WP_003039257	-0.549659250844663	-0.591869363804129	0.373314239327889	0.145096663922111	0.171899290191708	0.00128592132087263	0.372170307890785	0.00652852362904567	9.92754721639255	13.0878265805304
WP_003039260	-0.000785711583905288	-0.00411423253432181	0.0804391244139272	0.0618509808168236	0.992329927359584	0.947801160321643	0.995902672372579	0.976522407604117	15.6587173765716	15.7682094940478
WP_003039265	-0.245572357391616	-0.245571808930296	0.0480976835287221	0.052284943781409	7.52845836580099e-05	0.000179567069337698	0.00133241763140764	0.00128942993414173	17.8895652270646	18.0055839720074
WP_003039271	-0.0711386195936439	-0.0735010854795552	0.151480993925466	0.15141174739121	0.645913509916449	0.635213706538481	0.826858281925191	0.774684542104539	13.8895652270646	13.3867090565776
WP_003039282	-0.236046833199979	-0.243670857472791	0.219403671264839	0.157362469186572	0.301377290192413	0.14079924984898	0.525877431243413	0.262419864336472	13.1205540627114	16.2193445043866
WP_003039284	0.172302411927662	0.117336919065031	0.299727088394768	0.203968913564368	0.575422418307267	0.573580086915529	0.781259724632516	0.726248988067748	12.7044058267388	15.1046716757524
WP_003039286	0.104010403068729	0.054337340062644	0.175173728671696	0.129151120504229	0.563700482445485	0.679893707561279	0.773094757597436	0.804684324771894	12.0003419376844	15.0679713822112
WP_003039319	0.00117879259412855	0.00117939150316317	0.0983836023247577	0.122278622590221	0.990913745549684	0.992668389398946	0.995377320980088	0.995561270381116	4.8895652270646	5.1289770818724
WP_003039327	-0.219125325963181	-0.222106540251421	0.119735153820669	0.0648512806766694	0.0882264146374592	0.00310467012734687	0.239269217215263	0.0134495748373868	14.2535179066327	17.5784794136892
WP_003039333	-0.112335794500955	-0.112335826544059	0.102756639419644	0.106715470845036	0.288799502421283	0.306972797015625	0.516043982691876	0.463346771312511	17.8895652270646	17.3032809601305
WP_003039335	-0.298320800178922	-0.298320800178927	0.143487579986698	0.149878422721015	0.0768284112195752	0.0855934299160607	0.219088691840988	0.182231173369678	6.8895652270646	7.21934450438662
WP_003039338	0.165006950365365	0.157455096398006	0.121477166556643	0.0734630011098026	0.195144863543707	0.0462716411712628	0.405945005319465	0.111889615073614	14.4795772696084	17.665591830379
WP_003039340	-0.0223067204057301	-0.0223070450649057	0.0742073219854641	0.0803357956718453	0.767184970515293	0.784694785336225	0.895479901903144	0.872574379729677	17.8895652270646	16.5877694196203
WP_003039342	-0.0479534572329149	-0.0447703682517416	0.253537369483399	0.123875475870737	0.852696251573017	0.721967539946982	0.940845430341715	0.835962414675453	14.0169967388955	18.1289143099955
WP_003039347	-0.0755398560184043	-0.00708968009361463	0.257662456862862	0.155246692343032	0.774738579552558	0.96416990098736	0.901705131733927	0.984348160971627	11.2247030924358	15.2050963195556
WP_003039351	0.0586050628139811	0.0583560060865485	0.104236617716424	0.0549654422541013	0.582689005587642	0.302264739472023	0.788468739357064	0.458918860199743	14.2604218287002	18.1995418991812
WP_003039354	0.143810815631208	0.141255672340258	0.05845679891303	0.0388342562375009	0.0267416359100897	0.00197229427905882	0.104833861461002	0.00953842319441379	14.7521499335473	17.401663608526
WP_003039383	-0.0601041224789886	-0.0512751794964932	0.11206714657596	0.0978978749811915	0.599003622915167	0.606835392709954	0.797787947003398	0.751476846386667	16.2455645811367	17.9945909879044
WP_003039390	-0.0535809991610213	-0.0845134674023814	0.109243947527095	0.0770887576852505	0.631469663536722	0.289545639153808	0.819453808137934	0.445027681000784	13.8681335510283	15.6307011017861
WP_003039393	0.0912562346347225	0.0907806618973744	0.0935272742035077	0.0586365385374338	0.345132178663492	0.139069684326346	0.569263874570701	0.261044842517934	14.5652292010031	17.9047506214743
WP_003039398	0.235012788584278	0.23501312748686	0.195015050477174	0.203565804951995	0.253699974077892	0.274189280072092	0.477024403198735	0.427278294779011	10.8895652270646	10.3800437355159
WP_003039401	-3.22403495857886	-2.61323531981949	2.75743494840676	1.31074436377083	0.286206329101799	0.0851750114345819	0.513054753936504	0.181685100436504	6.06518189326872	7.21934450438662
WP_003039410	-0.245745474433216	-0.245744609268475	0.164122842462672	0.168635454516948	0.16552670949835	0.175848263054525	0.363311576950118	0.308283986167465	9.8895652270646	9.95755291080062
WP_003039415	-0.0183667001032006	-0.0115201588792817	0.085717558015314	0.0813747176468311	0.832876692877831	0.889028762698343	0.930518549658098	0.937490856905583	17.060010501981	17.5928402429839
WP_003039417	0.17791649792148	0.200273307552844	0.392085008569312	0.314802878789159	0.661940709532052	0.53775148844323	0.827624748234652	0.690340011479753	8.07546784113779	10.9278530996682
WP_003039419	0.323454292761298	0.342275086969078	0.278117277689979	0.223826850830427	0.298373582859012	0.175359316712278	0.524277807313348	0.307907908217803	4.8942384358226	6.21934450438662
WP_003039424	-0.17718642630124	-0.17522293692508	0.0675342343749085	0.0466824955533265	0.0192479307266668	0.00155525733220713	0.0841625206283665	0.00768721906051277	14.9074036192007	17.2014398519206
WP_003039427	0.000376581388221173	0.000376519170640936	0.0878479675313115	0.0938107000705167	0.996627128182339	0.996845307506287	0.997829776277013	0.996845307506287	17.8895652270646	16.6513431774545
WP_003039430	-0.198805590605164	-0.191652243549074	0.0907559246567509	0.0577568717452373	0.0451663708345111	0.00385098832834092	0.154007655903608	0.0158853268544063	14.5928820822412	17.8812198427396
WP_003039445	0.166990150924601	0.193045050216043	0.220248988127234	0.162813784272391	0.464009813046001	0.25628835360489	0.687079603647134	0.40842731772366	11.1884920716552	13.4402818086329
WP_003039451	-0.482152085099824	-0.448716427189696	0.289457483329568	0.18782856623957	0.11726729724044	0.0281383823827316	0.287481446158431	0.075876426432492	14.4685880826899	17.8747610287534
WP_003039457	-0.104599335756242	-0.122958296326793	0.173325257719206	0.11819102766016	0.556958045094337	0.314376208706533	0.768727257166432	0.471564313059799	12.5239058213603	15.2707642000209
WP_003039474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003039477	-0.388593909483347	-0.386112955403332	0.128880788054991	0.0754660300022301	0.00901010302341576	7.06425127335878e-05	0.049764914536332	0.000666057977202399	14.434731578044	18.131466661382
WP_003039482	0.236540314328199	0.110266665321789	0.356626444322395	0.210996755475127	0.517373135473047	0.608040632238946	0.735804905679142	0.751476846386667	14.7732716506962	16.8908610169696
WP_003039484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003039488	0.0123072277053293	-0.00610798830213782	0.106239984167856	0.118646134384359	0.909066921768445	0.959567954185512	0.95737006694987	0.983228533877757	17.8895652270646	16.3034354524922
WP_003039499	0.0669821737838669	0.0715374052404182	0.0942636134384959	0.0774736826252873	0.48777085399826	0.368493100373584	0.707409403518761	0.52898317163688	15.6906176274852	17.3248524863192
WP_003039501	0.00700385097512948	0.0019057498284239	0.0551885475343282	0.0557919003903543	0.900476179963151	0.973159888992854	0.95621994348468	0.987538344703005	17.3079141393483	16.538453759056
WP_003039507	-0.265893228155037	-0.265219047912112	0.0787774608486726	0.0845788363062939	0.00339444402514628	0.00615719272325229	0.0241070387773127	0.0231049171755487	17.8895652270646	16.6121051055262
WP_003039515	0.193710944230461	0.193710529488802	0.0773067348733661	0.0806191573974469	0.0227547588535341	0.0281009313276383	0.0932777798591562	0.075876426432492	16.8895652270646	16.8233157373921
WP_003039521	0.0425776109316318	0.0425771460896432	0.0949794945233202	0.100740428016089	0.659647089907843	0.678218486729084	0.82734140072806	0.803595127850309	16.8895652270646	15.8949111816027
WP_003039530	-0.571125148150584	-0.570916832881613	0.110409524304803	0.116858568686733	6.52060462418702e-05	0.00014184680535735	0.00121881768536601	0.00108785543492124	17.8895652270646	16.8904394477688
WP_003039534	0.0643818348273259	0.0683981356708411	0.133698667531176	0.0922483074743462	0.637041357687066	0.468112485147253	0.822413276599508	0.627505625251157	15.0836018697902	17.7527211285093
WP_003039540	-0.0149770164069553	-0.010692628352031	0.0676639564952374	0.0484544577360375	0.827820658307536	0.827877023050964	0.930518549658098	0.898715859678015	14.9434879416502	17.6638139974892
WP_003039550	-0.144459871419274	-0.147433720349528	0.0681815193576272	0.0580922323001371	0.0501956531425703	0.0207762431469615	0.163649570918029	0.0597716533612585	15.9178414111197	17.7238261904767
WP_003039615	-0.376340919451058	-0.375013115492522	0.097925272313373	0.0473514887641609	0.00174953148360888	3.05648338117445e-07	0.014557668688238	1.18254288057853e-05	14.1983673768832	17.7980942633256
WP_003039621	-0.591048149453965	-0.582875317091255	0.116829148883684	0.0684188134633898	0.0001587792845866	9.8593565002919e-08	0.00232945924097446	4.36615273219324e-06	14.4355387878551	18.0084546567049
WP_003039646	-0.283139646727646	-0.313285907439267	0.268304636625304	0.185576115799031	0.316555921621166	0.119375127302035	0.541200904578588	0.232834879359151	9.8228357697384	11.0458515118346
WP_003039650	-0.343040342046021	-0.315569261651544	0.193955774647596	0.14761948172754	0.0990739719199179	0.048031903429191	0.26053650634601	0.115399990679983	13.7782965089531	16.287271284022
WP_003039659	-0.0462474871084106	-0.0379081632558579	0.120618545736775	0.0700926291791556	0.707007335819869	0.595325910237316	0.864959627489085	0.74465515193564	14.4070726951867	17.8083983009626
WP_003039668	0.0568342749058957	0.25053168402159	0.30900659621478	0.183000437169535	0.858469821253566	0.197198886934425	0.942119931789101	0.334285838604468	8.33126102120324	11.4723277645988
WP_003039676	0.18218191546364	0.184574961533653	0.0705812114376126	0.0496186216695242	0.0209278265282499	0.00182305702063857	0.0881084364029738	0.00893218330636016	14.9260258800926	16.2313354711276
WP_003039681	-0.168028454483856	-0.168654756025941	0.403498127469734	0.211018304723655	0.683392732867431	0.434791241788418	0.846647663496873	0.593343739409341	14.0382520723736	17.621903425559
WP_003039688	-0.0780549357589063	-0.0641759064051211	0.128115088788635	0.0764464863496421	0.551738264479394	0.413113193964243	0.76611228504922	0.575018466782209	14.5683010184071	16.6135010899727
WP_003039691	-0.0639385308119728	-0.0615512140929795	0.244238082693561	0.148408817127216	0.797187023502073	0.683261924649899	0.916651984757625	0.805995404749211	14.4219529349326	17.8922231608565
WP_003039694	-0.104934290876658	-0.106073142700015	0.0895020558354995	0.0716895292405091	0.258569607009886	0.156779121792049	0.482115571598701	0.283262761112205	15.6462639960335	17.4730175207645
WP_003039700	-0.232474506972318	-0.228020678072088	0.0910455982425131	0.0861062864787477	0.0206054359682653	0.0166470216127467	0.0881084364029738	0.0504809682418968	16.9393522464768	17.4531107505732
WP_003039703	-0.321411411374167	-0.321411411374157	0.0632261172889336	0.0659557686586186	7.89558716611574e-05	0.000118303927839837	0.00137097850117512	0.000968229480944054	17.8895652270646	18.2193445043866
WP_003039707	-0.268162515317357	-0.26546060324098	0.0617273858488006	0.0570962298699693	0.000471614894097043	0.000272378901103216	0.00525850606918203	0.00177331824108954	16.4725009138501	15.8789922854346
WP_003039710	0.0827131935043469	0.0591697321764055	0.163522470684178	0.191472192431642	0.620387749638637	0.761970930603593	0.81240617507905	0.856928876342557	14.8895652270646	13.6435285748089
WP_003039713	-0.545773769095501	-0.545773783701698	0.0836889124162929	0.0873939461080344	1.40621686962434e-05	2.10664581948554e-05	0.000412613634113457	0.000262628512162531	13.8895652270646	14.0558012639178
WP_003039715	-0.00714364002458297	-0.00714364002455159	0.238833449670172	0.246454045622649	0.977126134529998	0.977783853518416	0.985077432188923	0.989245702116919	5.8895652270646	6.21934450438662
WP_003039734	-0.0616744449922992	-0.0637908167070621	0.117027205739672	0.0639651112614157	0.606291581042635	0.332276978864378	0.804084943170325	0.489258228721564	14.2554830778848	17.4279940267401
WP_003039737	0.0681777012971754	-0.120571152804891	0.705479411362613	0.335901760876155	0.926756001559437	0.731512165511626	0.965355209770777	0.841801692004148	5.01410441700853	6.2163793450093
WP_003039743	0.18380721685443	0.17855944326404	0.0723584004026932	0.038821332237328	0.0232588569918225	0.000312751731215922	0.0949949653695314	0.00199379228650151	14.3076532348704	15.6476666034448
WP_003039746	0.246170769519745	0.271932710835698	0.12778255129975	0.0815486434632025	0.073450474276925	0.00402735914505641	0.21164203406823	0.0164915947472748	14.8148166544248	16.6123076435292
WP_003039752	0.0661237802874856	0.0575160221293189	0.0754881599146946	0.0835877801116601	0.392701838609545	0.501992703595529	0.615840436075447	0.657985763357691	17.8365611989655	14.8648387153631
WP_003039755	-0.0216117613672135	-0.0216117613672142	0.150755018373612	0.151375943254872	0.888067387155226	0.888476127838192	0.949745514767875	0.937490856905583	13.8895652270646	14.2193445043866
WP_003039759	-0.0939722642394762	-0.0939720627254111	0.0793000950424076	0.0865292220929067	0.255889359325372	0.297038509425147	0.479523757391243	0.452207880020372	13.8895652270646	13.1097215325586
WP_003039762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
WP_003039766	0.511011566999378	0.507776419916342	0.180767425465512	0.0966686977845479	0.0133129710255606	5.3984360030113e-05	0.0651050995328951	0.000531319753980586	14.1815531368157	17.991190548188
WP_003039773	0.401086975571309	0.446185293658583	0.212725830537722	0.107601482763117	0.0801025734269491	0.000704856393300468	0.224294410725078	0.00389580725755234	14.1265509452118	16.6209795696795
WP_003039778	-0.316835197060727	-0.316969064107728	0.0855870885581801	0.0932520841955423	0.00239767029806787	0.00469866963082382	0.0180635296104438	0.0187612360348197	13.8895652270646	13.1114461368262
WP_003039781	-0.226051564490589	-0.239235751089251	0.138564483850466	0.0974098588240146	0.123376378255296	0.0245883206641917	0.295837982268076	0.0677840191283124	15.1809702516873	17.7666086243244
WP_003039788	-0.0727259225532693	-0.0789774957744891	0.131348350316959	0.0965215882280051	0.587789061176953	0.42406311087967	0.790682972293532	0.583802221358269	15.3094504275622	17.7632552148195
WP_003039791	-0.0610477375496522	-0.0622597978023509	0.0590990268087548	0.039388613505063	0.318294187440612	0.132061125789533	0.541369902536312	0.252423480640299	14.7163778887008	17.3049462784778
