key	logFC_sage	logFC_maxquant	t_sage	t_maxquant	adjP_sage	adjP_maxquant	sig_sage	sig_maxquant
WP_003018613	-0.130793281540409	-0.138276486714274	-1.37380958140387	-1.32135293966699	0.483297750882751	0.58227937420391	FALSE	FALSE
WP_003040607	-0.143835228548591	-0.0408401792146143	-1.37345007848457	-0.161449098596002	0.483297750882751	0.952334049765466	FALSE	FALSE
WP_003038526	0.172551326554203	0.160548439749894	1.41065829274637	1.28837322484441	0.483297750882751	0.590451168442455	FALSE	FALSE
WP_003038501	0.131612301477629	0.133754613683167	1.38464266097099	1.26857230419693	0.483297750882751	0.596012591166589	FALSE	FALSE
WP_003041168	-0.166044431338012	-0.299257511941525	-1.36841198737474	-2.46609929735163	0.484772688489193	0.30481145861351	FALSE	FALSE
WP_003041244	0.146499179293751	0.0952502268373984	1.39816286724275	0.821300029489667	0.484772688489193	0.732337105259869	FALSE	FALSE
WP_003019788	0.154795267936791	0.0898647358460585	1.36330643941253	0.728153032240217	0.484772688489193	0.771582580998612	FALSE	FALSE
WP_003025316	0.197090741035516	0.265857661143558	1.37975943633076	1.42430835533192	0.484772688489193	0.573737355897668	FALSE	FALSE
WP_003038714	-0.149172589468284	-0.142721611613456	-1.36851232934979	-0.863829767751758	0.485358489355167	0.714111227817829	FALSE	FALSE
WP_003017606	0.222327655691135	0.0630856421877757	1.36001769241225	0.446523515930971	0.48546860598395	0.873545496095361	FALSE	FALSE
WP_003018791	0.137206688216585	-0.137891041738767	1.355600194144	-0.827972482258089	0.48656027222842	0.731975737644736	FALSE	FALSE
WP_003017470	0.205258767459068	0.22152448988669	1.37751251448151	1.52051900769993	0.486570191733999	0.520089578820159	FALSE	FALSE
WP_003038729	0.26376067219052	0.195543569943272	1.34924045473454	0.725843094986458	0.487308816450105	0.771582580998612	FALSE	FALSE
WP_003040990	0.158164394833008	0.136879060291595	1.34923153042809	1.26884685510974	0.487308816450105	0.596012591166589	FALSE	FALSE
WP_003027191	-0.262942873830211	-0.440668995533326	-1.34438677520407	-2.11498296027747	0.488510111476553	0.371742643152831	FALSE	FALSE
WP_003038941	0.159886059441181	0.139529086479718	1.36462082537146	0.924694292153347	0.495260303346005	0.70321089202286	FALSE	FALSE
WP_003041015	0.252766892915188	0.172269934942775	1.33004200403563	1.00947079449843	0.495260303346005	0.683227556859786	FALSE	FALSE
WP_003032608	-0.393215803838757	-0.136411147071043	-1.32740372793159	-0.459147930426135	0.495907354957212	0.869874207960623	FALSE	FALSE
WP_003040481	0.114467789265164	0.0577272187985398	1.32491085756161	0.482833141705099	0.495907354957212	0.858483335557274	FALSE	FALSE
WP_003038558	-0.344578247796816	-0.33853228074025	-1.32467348246588	-0.994074979982167	0.495907354957212	0.683884692493491	FALSE	FALSE
WP_003038445	-0.283857288581177	-0.244941600762345	-1.32817655397207	-1.94251785784068	0.495907354957212	0.409941688893946	FALSE	FALSE
WP_003022051	-0.175531394633549	-0.131615722755836	-1.32467915972062	-0.710466775538888	0.495907354957212	0.773146367745346	FALSE	FALSE
WP_003032557	0.241580838970562	0.145505591424523	1.31811958351176	0.88257353348238	0.495907354957212	0.710194299535072	FALSE	FALSE
WP_003032781	-0.169869466053385	-0.202279590896665	-1.31710464163365	-1.37437500435169	0.495907354957212	0.571229034957532	FALSE	FALSE
WP_003040818	-0.350410328895659	-0.427262948095187	-1.32402165525779	-3.22653291091525	0.495907354957212	0.24333884772877	FALSE	FALSE
WP_003019697	-0.398800366382414	-0.0798742268689279	-1.33215316240394	-0.294257037538538	0.495907354957212	0.915422802505638	FALSE	FALSE
WP_011733708	-0.123024660903881	-0.136545224938803	-1.30275931117844	-0.741345016420216	0.501956321961539	0.770653467554954	FALSE	FALSE
WP_003041263	0.137877142545947	0.0895785750794206	1.3005323840124	0.562022261885181	0.50383697723197	0.83868623753541	FALSE	FALSE
WP_003019565	-0.301324288160082	-0.440618884692594	-1.30896179726645	-1.69290119741324	0.50383697723197	0.469614163606129	FALSE	FALSE
WP_003039752	0.147859264240276	-0.0937093848614227	1.29433260975645	-0.442387044802901	0.50383697723197	0.873635271131623	FALSE	FALSE
WP_003038261	-0.177369609100149	-0.562279636156812	-1.28418902867678	-2.14140267692072	0.51195196628705	0.367186512933344	FALSE	FALSE
WP_003034563	0.16547809320742	0.26034709542572	1.2753004007716	1.3826506853793	0.513456509296612	0.565260749365407	FALSE	FALSE
WP_003040011	0.160009730052013	-0.0469402848763173	1.29593590179992	-0.365628428417223	0.513456509296612	0.884709918066712	FALSE	FALSE
WP_003034557	-0.127749250106277	-0.283813243097058	-1.26763471146109	-1.45093090180158	0.51592736621851	0.5433146552906	FALSE	FALSE
WP_003025263	0.207229124504852	0.149907505983855	1.26721767802098	0.781577034132369	0.51592736621851	0.745135280285974	FALSE	FALSE
WP_003021612	-0.11383923011838	-0.500963575364614	-1.2609861453545	-2.98414871794741	0.522801950740619	0.264407418224974	FALSE	FALSE
WP_003041590	0.149581327868812	-0.0434384909852096	1.24884766023146	-0.257016853512429	0.523809619920788	0.919176369595702	FALSE	FALSE
WP_003039734	0.147440788556467	-0.0572929085735752	1.25683026859289	-0.371731976966091	0.523809619920788	0.884678020189762	FALSE	FALSE
WP_003040892	-0.159756224055958	-0.0122492842210797	-1.24603946909074	-0.114106099085921	0.524184084987081	0.961641638051192	FALSE	FALSE
WP_003017693	-0.197034428384059	-0.300405124460962	-1.23796918328318	-1.94799798507333	0.52638248994505	0.404957497513882	FALSE	FALSE
WP_003040258	0.111816501919392	-0.0110192064954854	1.23678322165592	-0.0464533579170295	0.52638248994505	0.973264498883339	FALSE	FALSE
WP_003038477	0.215241597887554	0.188499994584315	1.23531769759259	1.17101153499956	0.52638248994505	0.629708903852802	FALSE	FALSE
WP_011733667	-0.207367205637251	-0.0261418195291197	-1.23512330740473	-0.157099614094583	0.52638248994505	0.952334049765466	FALSE	FALSE
WP_003041134	-0.453243673564908	-0.55617248633292	-1.24772700108391	-2.22404426459583	0.52638248994505	0.380927325428225	FALSE	FALSE
WP_003035692	0.172615100437162	0.00968019754409873	1.23220210859931	0.0405877125855816	0.529472975844374	0.977021495258594	FALSE	FALSE
WP_003040691	0.186240370846438	-0.137344113997125	1.24265922692854	-0.551428154965417	0.530044832647639	0.847796241214291	FALSE	FALSE
WP_003038974	1.5257348927289	0.108901956610664	1.21959163648564	0.0726736506263227	0.534877366776352	0.968348417092843	FALSE	FALSE
WP_003041079	-0.18832820298809	-0.170333699366216	-1.2164526874806	-0.697635199034665	0.534877366776352	0.782270935082577	FALSE	FALSE
WP_003039710	0.270316635084075	0.0269646761048001	1.22027675139832	0.159055532039461	0.535023730776569	0.952334049765466	FALSE	FALSE
WP_011733623	0.148380383946544	0.0263142765104948	1.24862496205731	0.205534265308241	0.535575458497476	0.936873418877766	FALSE	FALSE
WP_003039282	-0.288886642084544	-0.145960957115858	-1.21119444980987	-0.680764613856708	0.535866134404152	0.78969039158945	FALSE	FALSE
WP_003038471	0.154006444633157	-1.35117450459509	1.20613853744932	-2.61509047699716	0.538525675020969	0.305166329269001	FALSE	FALSE
WP_003040482	-0.109423981363513	-0.0575732064260489	-1.20316459313943	-0.508582646110195	0.54114426372005	0.851231302126894	FALSE	FALSE
WP_003038808	0.298349493500122	-0.0680210907620692	1.19478429773865	-0.505493636372997	0.54114426372005	0.851231302126894	FALSE	FALSE
WP_003040366	0.126438971962824	0.155022010949651	1.19068082377482	1.16632946219777	0.543153417246232	0.623513987293523	FALSE	FALSE
WP_003035085	-0.156513994263644	-0.189790320782327	-1.18743928255236	-1.37946065713136	0.544555883624103	0.576044161381132	FALSE	FALSE
WP_003033387	-0.104093460037933	-0.157225044029986	-1.18455781067223	-0.992324238913601	0.545705488487834	0.684907395957128	FALSE	FALSE
WP_003037711	-0.129732214563989	-0.174810113979373	-1.18064344927921	-1.42784887880152	0.547856093081078	0.550803925089079	FALSE	FALSE
WP_003041040	0.121939121359469	-0.109287983949754	1.16832233362311	-0.823363542455977	0.55359849142048	0.733759196039834	FALSE	FALSE
WP_003014682	0.415269608083465	-0.199573418534577	1.17995665289985	-0.788381589980158	0.55359849142048	0.745135280285974	FALSE	FALSE
WP_003040974	0.215674863388073	-0.347242041702614	1.16400033000377	-1.02342124026792	0.554990501669319	0.6800856339869	FALSE	FALSE
WP_003034389	1.21642813532149	0.243508931576272	1.16665449210673	0.92078533286209	0.554990501669319	0.70321089202286	FALSE	FALSE
WP_003038884	0.271700248950646	0.0228565596050457	1.17134312216066	0.0873417187794498	0.554990501669319	0.967255688472578	FALSE	FALSE
WP_003032780	-0.199017845434551	-0.170894587362399	-1.1540106733899	-0.699581456516262	0.557704368911733	0.779129597366525	FALSE	FALSE
WP_003040522	0.238095486922656	0.177819394014936	1.17765731684744	0.730643991462029	0.560730237202099	0.771582580998612	FALSE	FALSE
WP_003017136	0.132566416871406	-0.054338996196423	1.15193011183417	-0.232755637991314	0.561074688258698	0.922642960036741	FALSE	FALSE
WP_003017341	-0.133396130960297	-0.0603469231813404	-1.14810085111631	-0.382336749326303	0.561074688258698	0.87924712544612	FALSE	FALSE
WP_003040747	0.27473488595549	-0.00721346840986209	1.16855340836697	-0.0339890955019733	0.563353702803774	0.980324926007531	FALSE	FALSE
WP_011733699	0.315131334066723	0.922224125653729	1.13814559683613	1.7534464137956	0.564745062918626	0.452097866961133	FALSE	FALSE
WP_003040471	-0.114348868106052	-0.124861544864333	-1.1340936110993	-0.718128024640809	0.566058868069175	0.772780297749954	FALSE	FALSE
WP_003034965	-0.162015916294426	-0.235250644717472	-1.15650197558595	-1.43952694599278	0.566058868069175	0.558574891872412	FALSE	FALSE
WP_003038530	0.149169260134956	0.22744766054754	1.13256923368404	1.61610300105014	0.566058868069175	0.488264420325285	FALSE	FALSE
WP_003039488	0.144826317950418	-0.375860165592333	1.13603330591353	-0.693745767234767	0.568848860347187	0.782270935082577	FALSE	FALSE
WP_003041562	0.120828990958722	-0.070622824652017	1.12504563488425	-0.478856553185136	0.569759686988098	0.860890745161813	FALSE	FALSE
WP_003025459	-0.121351689641726	-0.233767457313915	-1.12227592366526	-1.93291376108081	0.570887257156297	0.409941688893946	FALSE	FALSE
WP_003035107	0.133538429147441	0.168645482430065	1.14578912590272	1.23952241624173	0.571970251951083	0.60329409624511	FALSE	FALSE
WP_003014352	-0.140811220873126	-0.383725940830795	-1.11610338892334	-2.88934508054349	0.571970251951083	0.285218852250843	FALSE	FALSE
WP_003038567	-0.129305579822768	0.00643967538899571	-1.11587149224495	0.0379980387502793	0.571970251951083	0.977999855932024	FALSE	FALSE
WP_011733590	-0.221157829263811	-0.318241258366026	-1.12878316092728	-1.46252798592172	0.572792290893407	0.560659477333099	FALSE	FALSE
WP_003038519	-0.167430650251469	0.0310786942762162	-1.11196404894855	0.0590562534026035	0.572793104061441	0.970679182322664	FALSE	FALSE
WP_003034347	-0.133929196943598	-0.113269587600829	-1.1074138430501	-0.875095877102679	0.572819936746635	0.710194299535072	FALSE	FALSE
WP_003040916	-0.14960759446068	-0.0524472348049821	-1.10492653827961	-0.280646155868552	0.573753345306355	0.91693591097378	FALSE	FALSE
WP_003041366	0.458225201350189	0.249789827562647	1.10204691452129	0.755499150483362	0.574870620820334	0.761013915014177	FALSE	FALSE
WP_003039802	-0.133801142129269	-0.172994894767554	-1.12468345862914	-1.4820098623012	0.574870620820334	0.533465435727584	FALSE	FALSE
WP_011733599	0.159977476773191	0.0569689913816293	1.09884625667901	0.399215206703029	0.574870620820334	0.876103708883256	FALSE	FALSE
WP_003016296	-0.212980907245718	0.0370697963577898	-1.09836146178603	0.165428451542274	0.574870620820334	0.952334049765466	FALSE	FALSE
WP_003036989	-0.181160317877057	-0.268993004827393	-1.09728168502084	-1.57749324807289	0.574870620820334	0.500364746504916	FALSE	FALSE
WP_011733574	-0.131458573806466	-0.105617545214995	-1.09780960646745	-0.651727606123694	0.575071594608236	0.802094809688195	FALSE	FALSE
WP_003035125	0.10420604453327	0.103514856485359	1.09325798157449	0.765447186046429	0.576052764468754	0.757015318635408	FALSE	FALSE
WP_003039338	0.146155660344073	0.102882550401168	1.12714150328319	0.544078153936979	0.576175965474278	0.847068345345204	FALSE	FALSE
WP_003033478	0.113320302017562	-0.0354950960645728	1.09194520501679	-0.293287284967748	0.577845692475011	0.915422802505638	FALSE	FALSE
WP_011733584	-0.222159184602634	-0.412313134958591	-1.07754595341302	-1.29274495306275	0.584262650254425	0.592380614217194	FALSE	FALSE
WP_003035700	-0.185000461246764	-0.0480937049227514	-1.07561981226463	-0.217070286078771	0.584262650254425	0.931222690704699	FALSE	FALSE
WP_003038537	0.168142770779658	0.1031095808831	1.09113393280343	0.639452282575879	0.584262650254425	0.808776889664603	FALSE	FALSE
WP_003038597	0.106763679143112	-0.612527587817178	1.07258933542637	-3.23939817456617	0.585132169962407	0.251178527343942	FALSE	FALSE
WP_003019758	-0.167589817641299	-0.282620365884258	-1.07096031355759	-1.39001459373482	0.585325133799296	0.564672851765131	FALSE	FALSE
WP_003035924	-0.196474547105622	-0.463494754281984	-1.07730140419958	-2.7775383425217	0.585325133799296	0.288010232216584	FALSE	FALSE
WP_011733643	-0.211707529336834	-0.625109118105616	-1.07061087681789	-1.94829676949308	0.585325133799296	0.404957497513882	FALSE	FALSE
WP_003039129	0.0978718570091562	0.0538704736307812	1.07269787070382	0.397210817511521	0.585583057966725	0.876103708883256	FALSE	FALSE
WP_003040510	-0.100071581874309	-0.147829970913249	-1.06263656889459	-1.09522848210416	0.585583057966725	0.656136290595135	FALSE	FALSE
WP_011733645	-0.239713120474575	0.20557455655704	-1.06447210924145	1.26374085028148	0.585583057966725	0.60329409624511	FALSE	FALSE
WP_003040306	0.163655809592892	0.360879394683939	1.06154433771399	2.00081995239522	0.585583057966725	0.393768923524125	FALSE	FALSE
WP_003037755	0.09632822194247	0.057482433026721	1.06595185247276	0.45392347942142	0.585583057966725	0.869874207960623	FALSE	FALSE
WP_003034373	-0.10606093399809	-0.0289474584876265	-1.06829577659423	-0.114604673856841	0.585583057966725	0.961641638051192	FALSE	FALSE
WP_003023263	0.243997961613778	0.303915178386084	1.0533937273279	1.53177646920081	0.59673455676586	0.514110260398298	FALSE	FALSE
WP_011733557	-0.0999155351254466	-0.354701607790397	-1.04399492105873	-2.49067670826383	0.59673455676586	0.308402436824747	FALSE	FALSE
WP_003040927	-1.14169342812418	0.200514215131168	-1.04277267729956	0.551907314385843	0.596759521503673	0.84684418216767	FALSE	FALSE
WP_003032819	0.236993109447723	0.137011530740492	1.0421788141936	0.539258938076194	0.596882725188235	0.850554306340079	FALSE	FALSE
WP_003040513	0.552279388845421	-0.155758596485381	1.04023555396627	-0.164364473127312	0.596882725188235	0.952334049765466	FALSE	FALSE
WP_003039079	-0.092888304903094	-0.224374043731179	-1.04362628596156	-1.66339448633571	0.599652385968087	0.468344072257358	FALSE	FALSE
WP_003016899	-0.144660181593509	-0.237715122431006	-1.03350096661003	-1.26545539742115	0.600188573170228	0.598253599935292	FALSE	FALSE
WP_003018506	-0.188602024734469	-0.545357503414254	-1.02394739148013	-3.04536222025472	0.605773979252934	0.26616702407097	FALSE	FALSE
WP_003040767	0.139305153620728	-0.010945771874676	1.0237987444127	-0.0861056328914764	0.605773979252934	0.967255688472578	FALSE	FALSE
WP_003036474	0.157613825980517	0.0883927979529566	1.02049151272049	0.411711496312159	0.607398745642304	0.875840636535374	FALSE	FALSE
WP_003018004	-0.883359055082236	-0.807056368765586	-1.01868148556379	-1.2320323426053	0.612342248750256	0.603355364728541	FALSE	FALSE
WP_003039707	-0.239385042302438	-0.25196555371449	-1.01906037652168	-2.39047982204548	0.612342248750256	0.308402436824747	FALSE	FALSE
WP_003035087	-0.238571690188501	-0.651156635265865	-1.00572651810139	-2.01434208842987	0.612342248750256	0.390123372034824	FALSE	FALSE
WP_003036417	0.340129604563907	0.413915932117007	0.999992209931046	1.22393785094636	0.612342248750256	0.603355364728541	FALSE	FALSE
WP_003038723	0.303057866770367	0.189651282774746	0.998152802935741	0.856615722260506	0.612342248750256	0.714111227817829	FALSE	FALSE
WP_003040737	-0.117121454957713	-0.0826552562871477	-0.997985389066088	-0.350161787800042	0.612342248750256	0.888540146832245	FALSE	FALSE
WP_003025777	-0.220951989778379	-0.0633336638700118	-0.995854346239004	-0.342055376831158	0.612342248750256	0.892190513347974	FALSE	FALSE
WP_003041384	0.514192486304906	0.390319251038444	0.998886442344675	1.33386843934802	0.612342248750256	0.581787666754458	FALSE	FALSE
WP_003039815	0.105251246002325	0.228162268813593	0.999336035198341	0.88996790780431	0.613365998947393	0.710194299535072	FALSE	FALSE
WP_003017997	-0.139404612997564	0.177077584302401	-0.991129726080178	1.25143588240771	0.614822835740751	0.601172842796321	FALSE	FALSE
WP_003038742	-0.122086247152451	-0.0410660978788372	-0.989253722449494	-0.352493647119642	0.619854788085673	0.888540146832245	FALSE	FALSE
WP_003038998	0.40724851836921	-0.211507567537486	0.977582474936401	-0.75515622969368	0.622298366496434	0.768800121515083	FALSE	FALSE
WP_003036658	0.11419146161376	0.213040008352748	0.973970656282008	0.792191057950257	0.622298366496434	0.745135280285974	FALSE	FALSE
WP_003018795	0.204699019254921	0.194547044380141	0.973934884961843	1.46715009621254	0.622298366496434	0.535527872375021	FALSE	FALSE
WP_003038473	0.0989325591920026	0.0430374460380394	0.978420683371969	0.195643974571742	0.622298366496434	0.937823028834831	FALSE	FALSE
WP_011733650	-0.38499583788364	-0.533268702908614	-0.972109658968794	-2.04921537063037	0.622870054674639	0.383379529623703	FALSE	FALSE
WP_003040724	0.113350786375209	0.0736004254403807	0.970043760677036	0.518027770983181	0.623843573910095	0.850554306340079	FALSE	FALSE
WP_003040169	-0.0924849169665799	-0.368845998085119	-0.97938810384482	-3.21093012077822	0.624436024857075	0.24333884772877	FALSE	FALSE
WP_003038923	-0.189159674863637	0.162698701333894	-0.964149536628568	0.356552492607038	0.624780177513674	0.887819576531984	FALSE	FALSE
WP_003039791	-0.0788102695312101	-0.027045826149208	-0.964134163730163	-0.22279836194627	0.624780177513674	0.927917048080551	FALSE	FALSE
WP_003038603	-0.518706033435831	-0.108187652914398	-0.962023068677873	-0.309989311216345	0.625526714818981	0.907598886369653	FALSE	FALSE
WP_003033562	0.104615671779956	0.0819471572045059	0.957662654532745	0.709435910143757	0.627348227182084	0.773146367745346	FALSE	FALSE
WP_003038988	-0.20141395292289	-0.15073122219053	-0.957056407410049	-0.618498727715164	0.627348227182084	0.817009585330514	FALSE	FALSE
WP_003038325	-0.166038135058593	-0.0276795946225479	-0.954564726333555	-0.179397355853839	0.627348227182084	0.947653592282009	FALSE	FALSE
WP_003039965	-0.620356283802954	-1.20609308374551	-0.958969262428405	-2.48625045902835	0.627348227182084	0.307097526190984	FALSE	FALSE
WP_003028608	-0.117436325863904	-0.134880156457676	-0.967314700252539	-1.07816525124804	0.627348227182084	0.656136290595135	FALSE	FALSE
WP_003038976	-0.878729800042686	-1.5079055533164	-0.950382545339577	-3.2235477953907	0.62915019067722	0.250142566110075	FALSE	FALSE
WP_003015040	0.140731299989672	0.0297718567259564	0.938647495912527	0.156359809213166	0.636439798056768	0.952334049765466	FALSE	FALSE
WP_003033338	0.0957038771537658	0.140390236058902	0.937736449819225	0.981067566719728	0.636439798056768	0.687179102863048	FALSE	FALSE
WP_003033116	0.127838972092205	0.251667376913512	0.930088841368152	1.34442646951587	0.640659734881641	0.576044161381132	FALSE	FALSE
WP_003039507	0.134686991438888	-0.374978230144549	0.930260444645471	-2.72881723075408	0.641173990209419	0.300136817757462	FALSE	FALSE
WP_003034273	0.0917044075024609	-0.168890050121338	0.928846442129927	-1.2158996148173	0.641173990209419	0.607049840698554	FALSE	FALSE
WP_003021081	-0.29703994706868	-0.93881438389412	-0.927361890209295	-2.34220727350785	0.642825710180759	0.320581797546628	FALSE	FALSE
WP_003040830	0.184018200976925	0.110980313837582	0.922786395026068	0.694617215212925	0.642825710180759	0.782270935082577	FALSE	FALSE
WP_003021424	-0.174688672033861	-0.250100516048477	-0.914223358598873	-0.946262413370464	0.6499066522169	0.70321089202286	FALSE	FALSE
WP_003039968	0.472624092274968	0.398427568747765	0.920238864244867	1.7222576709578	0.650675311233618	0.468344072257358	FALSE	FALSE
WP_003037973	0.100722507194085	0.086302254939604	0.91715243031195	0.751026491035905	0.650675311233618	0.763270717185095	FALSE	FALSE
WP_003039149	1.03625449025702	0.409624273862194	0.910921719650036	0.927339419872604	0.650675311233618	0.70321089202286	FALSE	FALSE
WP_003037455	-0.07516351347903	-0.116860390914886	-0.899023937405633	-0.947473129932901	0.65267967314391	0.70321089202286	FALSE	FALSE
WP_003037810	0.115739134136831	-0.0398097724274302	0.910923643530504	-0.238467915256193	0.655105830792531	0.921632842972296	FALSE	FALSE
WP_011733644	0.124230530557577	0.148887919176668	0.888892867076579	0.918880933049462	0.658966861717939	0.70321089202286	FALSE	FALSE
WP_003037796	0.137509689232922	0.0305061942376202	0.885696451880332	0.207787301312198	0.659887259420502	0.936873418877766	FALSE	FALSE
WP_003037605	0.086169390906195	0.0686719828394642	0.883618915382209	0.510451397964473	0.659887259420502	0.851231302126894	FALSE	FALSE
WP_003040333	0.159072648579173	0.321963208062472	0.883234009388965	1.67243204746233	0.659887259420502	0.468344072257358	FALSE	FALSE
WP_003041123	0.0968829850769126	0.123706831155044	0.880715228618058	0.797810179680994	0.667257452071558	0.743129244180011	FALSE	FALSE
WP_011733725	0.168824248122744	0.416078074744089	0.869374972286646	1.85247924143172	0.668320126677714	0.452097866961133	FALSE	FALSE
WP_011733596	-0.0882016376450498	0.0762180793852439	-0.863529475482338	0.454675125910013	0.671138571987296	0.869874207960623	FALSE	FALSE
WP_011733607	0.190459383478964	-0.0417748351104378	0.864086425925937	-0.122727952778889	0.671138571987296	0.961641638051192	FALSE	FALSE
WP_003040900	-0.134385895645477	-0.181538355885351	-0.86912866588681	-1.02725616862805	0.671138571987296	0.680557066142696	FALSE	FALSE
WP_003022912	0.193093109677961	-0.0817329982177098	0.859624784674929	-0.343817722859634	0.67157720533151	0.893662787702916	FALSE	FALSE
WP_003039901	0.092721776231712	0.0565674723261888	0.861836063856838	0.261333058679529	0.67157720533151	0.919176369595702	FALSE	FALSE
WP_003038978	-0.0865277437495241	-0.155964648998479	-0.859957168085336	-0.726407975400862	0.67157720533151	0.771582580998612	FALSE	FALSE
WP_003024743	-0.184489595266181	-0.208367321464877	-0.862537814057928	-0.596864414659208	0.672241824866248	0.827096848591534	FALSE	FALSE
WP_003039788	-0.214600065845424	-0.100285071891671	-0.852603945080154	-0.394944297560627	0.672241824866248	0.876103708883256	FALSE	FALSE
WP_003038447	0.0980101191910836	0.039395253565075	0.854856842920866	0.277622768965437	0.672241824866248	0.91693591097378	FALSE	FALSE
WP_003021949	-0.109066634360964	0.164068890824549	-0.85006441069606	0.397339673048628	0.673067191124347	0.876103708883256	FALSE	FALSE
WP_003017665	0.132169260885693	0.0124248379812668	0.845865400183648	0.0760743498173754	0.67466295071603	0.968348417092843	FALSE	FALSE
WP_003021125	-0.23225705476006	0.0578335802873473	-0.845499909401594	0.235705536170905	0.674873149818711	0.921632842972296	FALSE	FALSE
WP_003040790	-0.382178937096744	0.347260112671857	-0.856244268762807	0.594740383006052	0.674873149818711	0.831359182359351	FALSE	FALSE
WP_003015169	-0.138480534021259	-0.205208517191188	-0.842166514804528	-1.18961756612499	0.674958813532476	0.623513987293523	FALSE	FALSE
WP_003016952	0.497016154338874	0.149224009927403	0.837513380907702	0.297031033820585	0.67592586001119	0.915422802505638	FALSE	FALSE
WP_011733627	0.198626013219893	0.493928746982882	0.836169128201782	2.59273036107955	0.67592586001119	0.304667340195915	FALSE	FALSE
WP_003034992	-0.214241912381038	-0.0844692679316282	-0.835144518327982	-0.559239150592894	0.67592586001119	0.840406979898143	FALSE	FALSE
WP_003025739	-0.0911049723557878	-0.16979616613118	-0.835987019493377	-1.14915227218543	0.67592586001119	0.629708903852802	FALSE	FALSE
WP_003018370	-0.102400744872049	-0.154927023313658	-0.838705191183708	-0.975634085725589	0.67592586001119	0.695915819424166	FALSE	FALSE
WP_003034837	0.118895636801687	0.278146149067463	0.842168748008114	1.28905110824948	0.67592586001119	0.592380614217194	FALSE	FALSE
WP_003022431	0.122990387272508	-0.235812060680619	0.830002204674715	-1.14389385591092	0.67592586001119	0.630958624821427	FALSE	FALSE
WP_003037673	-0.0879675051866138	-0.0607782182894967	-0.840126724958915	-0.547854129678808	0.67592586001119	0.84684418216767	FALSE	FALSE
WP_003040462	0.205702384831656	0.114886762328775	0.83050390011146	0.888184692780587	0.67592586001119	0.707302881680401	FALSE	FALSE
WP_003014814	-0.0933569135328383	-0.162526322265561	-0.824107822869208	-1.08502553703926	0.676640436632043	0.656136290595135	FALSE	FALSE
WP_003032777	-0.141764453406617	-0.124949150962967	-0.818962821331974	-0.858288787232541	0.679082767823683	0.714111227817829	FALSE	FALSE
WP_003038734	0.0910007318358966	0.0260485382929852	0.813743230175534	0.238979238592864	0.679082767823683	0.921632842972296	FALSE	FALSE
WP_011733625	0.118029949147816	-0.187719241591355	0.824712615749911	-0.633579325745723	0.679082767823683	0.811329760900766	FALSE	FALSE
WP_003040758	0.127722261350026	-0.14999327495424	0.813744616218008	-0.958538124320596	0.679082767823683	0.70321089202286	FALSE	FALSE
WP_003038681	0.383523085349606	0.116545530067138	0.820184101422622	0.32220003009438	0.679082767823683	0.901496107573206	FALSE	FALSE
WP_011733582	-0.109195753696116	-0.103641018936441	-0.825621274339174	-0.689170282587975	0.679082767823683	0.785840377323471	FALSE	FALSE
WP_003026207	-0.0824894434572415	-0.166524248773222	-0.813542164223041	-1.09832168562749	0.679082767823683	0.652985864542254	FALSE	FALSE
WP_003040762	-0.0946797145711417	-0.185159270297169	-0.808544540568403	-0.908800989205089	0.67995374161237	0.706198007754912	FALSE	FALSE
WP_003038295	-0.110151457495808	-0.363592018442021	-0.806883563731998	-2.82254780333753	0.681159983777695	0.285218852250843	FALSE	FALSE
WP_003038348	-0.312652662245471	0.360736600491795	-0.815575334097723	1.14701482070193	0.682480729280848	0.634591556768441	FALSE	FALSE
WP_003040241	-0.0823032595658899	-0.208069231156352	-0.801554457173538	-1.83028491250818	0.682967653228976	0.430599846736725	FALSE	FALSE
WP_003041257	0.171752136873972	-0.338067769392568	0.799100482594618	-0.941962591580047	0.684074729093354	0.70321089202286	FALSE	FALSE
WP_003039205	-0.0932711287879502	-0.096243125408541	-0.789488437369482	-0.874811267243236	0.691437877231266	0.710194299535072	FALSE	FALSE
WP_003039119	-0.168849391224155	-0.283448321798407	-0.789734495004071	-1.13003355592408	0.692214494195873	0.636296820196383	FALSE	FALSE
WP_003033940	-0.159693891063255	-0.129224379548055	-0.797305229922731	-0.493311443634349	0.69296747536249	0.85348885958659	FALSE	FALSE
WP_003032783	-0.097703087582274	-0.154384914125544	-0.778708569873213	-0.877691940229807	0.693315046325348	0.710194299535072	FALSE	FALSE
WP_003035976	0.114339004563588	0.0815355979621262	0.778665399605	0.524670068318549	0.693315046325348	0.850554306340079	FALSE	FALSE
WP_003040632	-0.372416480275005	0.199339700227887	-0.777016486287714	0.509361619477572	0.693315046325348	0.851231302126894	FALSE	FALSE
WP_003040565	0.616556433556009	0.515593523637543	0.774821021602346	1.57198757071868	0.694401531436096	0.516461698342913	FALSE	FALSE
WP_003017865	0.24761853989024	-0.168143504993995	0.771502836967939	-0.754490651995185	0.695398248033451	0.761013915014177	FALSE	FALSE
WP_003033849	-0.148121639440819	-0.154884985566266	-0.768745243479366	-0.951049455941439	0.699543998067173	0.702017488039826	FALSE	FALSE
WP_003038452	-0.0730770710026963	-0.0257846563563587	-0.764881425996544	-0.203411776321584	0.699543998067173	0.936873418877766	FALSE	FALSE
